player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Phil Mafah,144123,HB,CLEMSON,1,35,7,3,41.5,78,0,188,0,0,7,116,66.3,5,10,140,1,7,49.2,73.6,77.8,,50.7,52.6,74.4,56.5,41,0,0,0,14,38,0,0,0,35,2,188,116,3.31,5.4,0.0,27
Bryson Daily,147303,QB,ARMY,1,35,2,1,37.1,62,0,158,0,0,2,69,12.7,1,6,114,0,16,79.4,63.3,76.5,48.6,,,65.8,60.0,62,0,0,0,0,47,9,2,0,33,2,167,73,2.09,4.8,,16
Ollie Gordon II,157792,HB,OKLA STATE,1,33,7,2,39.9,55,0,138,0,0,7,84,52.4,3,6,262,0,26,79.8,67.3,80.5,37.5,72.2,59.0,70.4,59.9,35,1,18,1,29,37,0,0,1,34,2,138,84,2.55,4.2,0.62,5
Tahj Brooks,123133,HB,TEXAS TECH,1,32,15,3,37.9,55,0,145,0,0,15,89,119.2,4,8,315,0,20,79.5,73.8,77.5,,84.3,58.5,74.9,52.2,20,0,-3,3,25,38,0,0,3,35,1,145,89,2.78,4.5,-0.12,12
Harrison Waylee,130584,HB,WYOMING,1,29,3,1,15.6,20,0,128,0,1,3,95,43.7,5,6,351,0,13,79.3,67.1,78.0,,,60.0,66.9,60.0,20,0,12,1,22,32,0,0,1,30,0,128,95,3.28,4.4,0.55,16
Xavier Arline,121831,QB,NAVY,1,28,2,1,17.9,19,0,90,0,0,1,23,3.4,3,9,237,0,15,77.2,84.6,76.5,90.6,,,66.8,60.0,19,0,0,0,0,44,16,2,0,26,1,106,23,0.82,3.8,,3
Dillon Johnson,124176,HB,WASHINGTON,1,26,2,4,61.7,158,0,256,0,1,2,86,35.4,7,11,340,0,14,78.7,92.3,76.7,,77.2,68.4,90.7,59.5,53,0,11,2,12,33,0,0,2,28,4,256,86,3.31,9.8,0.92,12
Marquez Cooper,130489,HB,BALL ST,1,25,2,1,17.8,16,0,90,0,0,2,68,20.9,1,7,117,0,5,78.0,69.4,0.0,,71.9,55.2,72.2,57.2,16,1,3,1,14,34,0,0,1,26,1,90,68,2.72,3.6,0.21,20
Makhi Hughes,158417,HB,TULANE,1,25,8,1,19.0,20,0,105,0,0,8,70,86.2,3,4,319,0,18,78.0,70.6,77.9,,36.6,58.2,72.7,55.3,20,0,1,1,11,35,0,0,1,26,0,105,70,2.8,4.2,0.09,5
Anthony Watkins,99165,HB,TULSA,1,24,2,2,34.2,50,0,146,0,0,2,72,25.0,4,8,320,0,8,78.0,78.1,76.0,,84.4,56.5,74.9,,30,0,0,0,5,25,0,0,0,24,1,146,72,3.0,6.1,0.0,16
Leshon Williams,129487,HB,IOWA,1,24,3,0,0.0,0,0,79,0,0,3,66,31.7,1,4,192,0,3,77.8,60.9,77.6,,71.6,58.6,61.0,59.2,10,0,-5,2,11,29,0,0,2,26,0,79,66,2.75,3.3,-0.45,18
Tommy Castellanos,158433,QB,BOSTON COL,1,24,2,0,0.0,0,0,40,0,0,0,18,0.0,3,10,121,2,16,49.5,50.0,78.1,38.4,,,66.0,60.0,12,0,0,0,0,51,43,5,0,19,1,83,48,2.0,3.5,,1
Kyle Monangai,129891,HB,RUTGERS,1,24,5,2,38.4,61,0,159,0,0,5,121,105.0,4,7,278,0,9,78.2,77.1,76.5,,16.6,54.1,80.0,64.5,45,0,0,0,11,35,0,0,2,24,0,159,121,5.04,6.6,0.0,14
Kimani Vidal,123727,HB,TROY,1,24,12,1,15.3,19,0,124,0,1,12,115,239.6,4,8,318,0,20,78.0,90.2,78.4,,77.0,65.6,90.3,58.8,19,0,4,2,19,29,0,0,2,26,1,124,115,4.79,5.2,0.21,4
Kay'Ron Lynch-Adams,101643,HB,UMASS,1,23,6,1,17.0,15,0,88,0,0,6,70,76.1,2,5,216,0,21,77.5,66.5,75.5,,67.9,57.9,66.6,58.4,15,0,-3,1,13,28,0,0,1,24,0,88,70,3.04,3.8,-0.23,2
Frank Gore Jr.,121457,HB,SO MISS,1,23,4,3,42.6,49,0,115,0,1,4,81,70.4,5,7,296,0,7,77.5,82.4,77.0,,78.4,65.1,82.1,57.9,18,0,36,2,17,34,0,0,2,25,1,115,81,3.52,5.0,2.12,16
Kye Robichaux,145532,HB,BOSTON COL,1,23,0,0,0.0,0,0,70,0,0,0,58,0.0,0,3,121,1,13,37.4,55.4,77.1,,28.4,29.2,64.2,47.6,9,0,2,1,22,35,0,0,1,24,0,70,58,2.52,3.0,0.09,10
Quinshon Judkins,157128,HB,OLE MISS,1,23,6,2,32.4,33,0,102,0,0,6,50,54.3,3,7,226,0,8,77.5,68.9,77.5,,28.4,57.0,72.5,60.0,18,0,10,1,16,24,0,0,1,24,3,102,50,2.17,4.4,0.63,15
Mark Fletcher Jr.,175374,HB,MIAMI FL,1,23,6,2,27.8,32,0,115,0,1,6,90,105.4,3,7,220,0,17,77.8,80.2,76.5,,33.4,65.3,82.4,,16,0,17,3,25,24,0,0,4,26,0,115,90,3.91,5.0,0.68,6
TreVeyon Henderson,145059,HB,OHIO STATE,1,22,6,2,36.7,47,0,128,0,3,6,56,84.8,4,7,260,0,6,77.3,88.1,78.4,,47.5,91.3,81.8,60.0,27,0,80,5,18,25,0,0,5,27,1,128,56,2.55,5.8,4.44,16
Jonathon Brooks,144721,HB,TEXAS,1,22,10,2,42.9,48,0,112,0,0,10,82,169.4,2,6,311,1,9,37.4,79.9,76.0,,80.4,85.3,73.3,60.0,27,0,0,0,11,24,0,0,1,22,1,112,82,3.73,5.1,0.0,13
Lorenzo Lingard,77779,HB,AKRON,1,22,7,1,34.9,37,0,106,0,2,7,86,146.6,1,8,102,0,2,77.3,77.6,76.4,,82.9,68.1,78.1,60.0,37,0,49,2,30,24,0,0,2,24,1,106,86,3.91,4.8,1.63,20
Quinton Cooley,123380,HB,LIBERTY,1,22,3,4,42.9,78,0,182,0,0,3,52,29.5,7,11,206,0,10,77.8,80.3,76.3,,63.6,70.9,78.2,57.2,29,0,18,2,9,30,0,0,2,24,2,182,52,2.36,8.3,2.0,12
Kaden Feagin,174024,HB,ILLINOIS,1,22,5,0,0.0,0,0,89,0,0,5,72,65.5,2,4,187,0,10,77.3,75.7,76.9,,78.4,74.5,74.6,58.5,12,0,59,3,33,28,0,0,3,25,0,89,72,3.27,4.0,1.79,12
Antario Brown,145868,HB,N ILLINOIS,1,22,4,1,36.5,61,0,167,0,0,4,57,47.1,3,4,254,0,6,77.3,74.6,77.1,,79.6,77.8,70.9,58.5,61,0,0,0,9,28,0,0,0,22,1,167,57,2.59,7.6,0.0,15
Cody Schrader,157177,HB,MISSOURI,1,22,6,0,0.0,0,0,112,0,1,6,67,85.3,2,7,229,0,4,77.3,72.7,78.4,,82.8,57.3,74.4,58.9,13,0,14,3,26,24,0,0,3,25,1,112,67,3.05,5.1,0.54,18
Ray Davis,101072,HB,KENTUCKY,1,21,3,0,0.0,0,0,80,0,0,3,50,32.5,1,3,202,0,18,77.3,73.0,77.2,,69.2,57.7,71.4,73.0,14,0,6,1,15,23,0,0,1,22,0,80,50,2.38,3.8,0.4,2
Jacory Croskey-Merritt,102382,HB,NEW MEXICO,1,21,1,0,0.0,0,0,86,0,0,1,38,8.2,2,5,241,1,0,35.9,62.2,75.9,,73.8,77.7,60.8,58.8,13,0,1,1,2,24,0,0,1,22,0,86,38,1.81,4.1,0.5,21
Marion Lukes,145697,HB,C MICHIGAN,1,21,11,4,61.9,125,0,202,1,0,11,137,341.7,6,7,134,0,11,77.3,77.1,76.7,,19.9,30.2,82.3,58.7,46,0,0,0,8,38,0,0,1,21,1,202,137,6.52,9.6,0.0,10
Malik Sherrod,128189,HB,FRESNO ST,1,21,6,2,52.3,69,0,132,0,3,6,106,181.7,4,5,169,0,8,77.1,70.2,77.0,,61.3,62.9,71.4,60.0,52,0,28,4,32,22,0,0,5,25,1,132,106,5.05,6.3,0.88,12
Damien Martinez,162437,HB,OREGON ST,1,21,2,0,0.0,0,0,115,1,0,2,76,34.5,5,6,265,1,11,36.5,63.0,79.3,,36.1,29.7,69.5,59.5,12,0,0,0,19,30,0,0,2,21,0,115,76,3.62,5.5,0.0,10
Jermaine Brown Jr.,97084,HB,UAB,1,21,4,0,0.0,0,0,77,0,3,4,46,61.3,3,5,321,0,8,77.2,68.2,78.7,60.0,60.7,80.3,64.6,59.2,12,0,72,4,33,25,0,0,4,25,0,77,46,2.19,3.7,2.18,13
Devin Neal,144558,HB,KANSAS,1,21,0,0,0.0,0,0,57,0,0,0,43,0.0,0,3,198,0,17,77.3,62.4,77.6,,80.0,57.0,62.4,59.6,9,0,4,2,16,28,0,0,2,23,2,57,43,2.05,2.7,0.25,3
Terron Kellman,158048,HB,CHARLOTTE,1,21,8,0,0.0,0,0,53,0,1,8,34,66.2,1,2,136,0,15,77.0,65.5,75.6,,70.0,70.9,63.7,59.2,10,0,19,1,13,23,0,0,2,22,1,53,34,1.62,2.5,1.46,6
Jase Bauer,145714,QB,C MICHIGAN,1,20,2,2,44.3,47,0,92,0,0,1,61,18.8,3,7,134,0,17,75.5,87.6,76.6,78.4,,,76.1,60.0,29,0,0,0,0,46,14,2,0,18,2,106,66,3.3,5.3,,0
Ismail Mahdi,161419,HB,TEXAS ST,1,20,6,0,0.0,0,0,99,0,0,6,62,93.0,4,6,314,0,5,76.8,74.3,75.8,,66.9,54.0,75.3,58.6,14,0,0,0,17,27,0,0,0,20,0,99,62,3.1,5.0,0.0,15
Justin Lamson,144052,QB,STANFORD,1,20,2,0,0.0,0,0,51,0,0,2,36,19.9,0,5,300,0,17,76.2,84.6,73.6,88.8,,,70.1,,9,0,0,0,0,19,2,1,0,19,1,53,38,1.9,2.7,,1
Jaydn Ott,158325,HB,CAL,1,20,2,2,37.6,35,0,93,0,1,2,59,36.9,2,4,130,0,10,76.5,64.1,75.8,,24.9,62.5,67.4,47.0,20,0,15,4,27,20,0,0,5,24,1,93,59,2.95,4.7,0.56,9
RJ Harvey,99622,HB,UCF,1,20,7,4,57.9,95,0,164,0,0,7,79,131.7,8,9,323,0,6,76.7,89.6,76.2,,55.9,57.5,90.7,57.1,27,0,7,1,9,32,0,0,2,21,3,164,79,3.95,8.2,0.78,11
Jalen Milroe,146590,QB,ALABAMA,1,20,4,1,14.0,23,0,71,0,0,2,25,29.6,7,9,103,0,3,73.7,77.6,77.0,63.0,,,77.1,60.0,23,0,0,0,0,37,93,7,0,13,4,164,55,2.75,8.2,,6
Corey Kiner,86392,HB,CINCINNATI,1,19,11,3,56.1,64,0,114,1,0,11,74,214.2,4,7,138,0,5,76.5,82.2,77.2,,62.6,31.5,85.1,60.0,25,0,-2,1,9,21,0,0,3,20,1,114,74,3.89,6.0,-0.22,14
Jordan Nubin,144983,HB,MINNESOTA,1,19,1,0,0.0,0,0,75,0,0,1,58,16.1,1,4,225,0,5,76.5,65.7,75.4,,81.8,54.8,65.1,60.0,10,0,0,0,10,22,0,0,1,19,0,75,58,3.05,3.9,0.0,14
Jarquez Hunter,146662,HB,AUBURN,1,19,5,3,80.3,147,0,183,0,0,5,88,110.3,3,6,115,0,4,76.7,77.1,76.4,,82.0,60.0,75.2,69.5,67,0,3,2,13,28,0,0,2,21,2,183,88,4.63,9.6,0.23,15
George Holani,72154,HB,BOISE ST,1,19,4,1,21.5,17,0,79,0,2,4,56,70.7,2,4,120,0,8,76.5,71.2,78.2,,36.0,70.7,72.8,65.5,17,0,61,6,37,22,0,0,6,25,1,79,56,2.95,4.2,1.65,11
Byrum Brown,156206,QB,USF,1,19,5,1,24.6,28,0,64,0,0,3,61,127.1,3,3,327,3,4,18.4,60.5,78.1,65.9,,56.7,52.7,60.0,28,2,0,0,1,36,50,7,0,12,0,114,112,5.89,6.0,0.0,3
Emani Bailey,122630,HB,TCU,1,19,2,1,28.1,16,0,57,0,1,2,51,33.6,1,5,305,0,8,76.5,67.5,77.8,,44.1,67.5,68.3,59.1,16,0,36,5,35,22,0,0,5,24,2,57,51,2.68,3.0,1.03,11
Demond Claiborne,157523,HB,WAKE,1,19,4,0,0.0,0,0,81,0,0,4,63,69.8,2,5,339,0,7,77.0,61.3,75.4,,80.5,55.7,60.4,58.8,14,0,0,0,7,23,0,0,0,19,0,81,63,3.32,4.3,0.0,12
LeQuint Allen,158290,HB,SYRACUSE,1,19,3,2,60.7,88,0,145,1,1,3,85,89.5,3,5,304,0,10,77.5,63.4,77.0,,,43.1,71.7,44.1,56,0,4,1,20,28,0,0,3,20,0,145,85,4.47,7.6,0.2,9
Ethan Vasko,163817,QB,COAST CAR,1,19,2,2,48.9,90,0,172,0,0,1,58,20.1,4,7,141,0,3,75.1,73.8,77.6,60.2,,,77.0,60.0,75,1,0,0,0,42,12,2,0,17,1,184,65,3.42,9.7,,6
Zach Hrbacek,150270,HB,SM HOUSTON,1,18,1,0,0.0,0,0,50,0,0,1,18,5.0,1,3,281,0,7,76.2,56.4,77.2,,76.7,62.4,55.0,59.2,10,0,25,2,17,22,0,0,2,20,0,50,18,1.0,2.8,1.47,11
Jordan Waters,97754,HB,DUKE,1,18,4,1,31.6,24,0,76,0,0,4,44,54.3,1,3,154,0,9,76.5,73.5,74.3,,82.4,57.5,71.0,60.0,24,0,0,0,5,21,0,0,0,18,1,76,44,2.44,4.2,0.0,9
Raheim Sanders,146626,HB,ARKANSAS,1,18,6,1,18.4,19,0,103,0,0,6,82,136.7,4,5,111,0,4,76.5,72.5,0.0,,76.3,57.4,76.9,57.4,19,1,14,2,19,32,0,0,2,20,0,103,82,4.56,5.7,0.74,14
Donovan Smith,73929,QB,HOUSTON,1,18,3,0,0.0,0,0,43,0,0,3,21,37.3,1,7,182,0,8,74.0,79.1,76.5,74.8,,,70.0,60.0,11,0,0,0,0,26,32,5,0,13,1,75,33,1.83,4.2,,2
Ty Son Lawton,78578,HB,JAMES MAD,1,18,4,2,35.4,34,0,96,0,1,4,45,52.1,4,5,197,0,17,76.2,71.1,0.0,,20.4,77.6,74.0,56.0,19,1,57,6,25,26,0,0,6,24,0,96,45,2.5,5.3,2.28,1
Jalen White,122464,HB,GA SOUTHRN,1,17,4,3,52.2,83,0,159,0,0,4,73,101.0,7,8,174,0,12,75.8,77.5,75.8,,29.2,53.3,81.1,,39,0,0,0,16,17,0,0,0,17,2,159,73,4.29,9.4,0.0,4
Ayo Adeyi,145320,HB,N TEXAS,1,17,2,2,38.1,40,0,105,0,0,2,38,24.8,2,4,251,0,1,75.8,66.4,75.6,,8.5,66.2,69.4,58.4,24,1,15,1,11,22,0,0,1,18,0,105,38,2.24,6.2,1.36,16
Nicholas Vattiato,145302,QB,MIDDLE TN,1,17,4,0,0.0,0,0,73,0,0,2,39,96.3,4,7,224,0,5,72.7,71.9,77.2,62.2,,,73.6,60.0,13,0,0,0,0,21,42,8,0,9,0,115,51,3.0,6.8,,4
Ron Cook Jr.,97070,HB,BUFFALO,1,17,3,2,53.6,52,0,97,0,0,3,46,40.6,3,6,126,0,6,75.9,66.9,77.0,,20.7,57.8,74.6,44.3,36,0,35,3,31,27,0,0,5,20,0,97,46,2.71,5.7,1.13,11
Audric Estime,147476,HB,NOTRE DAME,1,17,3,2,55.2,48,0,87,0,1,3,61,68.3,2,3,258,0,13,75.9,79.2,75.7,,37.1,72.5,79.9,60.0,25,0,33,4,14,18,0,0,4,21,1,87,61,3.59,5.1,2.36,4
Jamal Haynes,143918,HB,GA TECH,1,17,6,2,51.3,61,0,119,0,1,6,40,82.4,4,6,176,0,11,75.9,78.0,75.3,,70.0,63.5,78.5,58.8,43,0,7,3,15,22,0,0,3,20,1,119,40,2.35,7.0,0.47,6
Zac Larrier,104193,QB,AIR FORCE,1,17,3,1,24.2,15,0,40,0,0,1,21,11.5,2,2,101,3,6,24.4,30.7,76.7,29.6,,,49.8,60.0,15,0,-8,1,0,32,22,4,1,14,0,62,30,1.76,3.6,,0
Jonah Coleman,158717,HB,ARIZONA,1,17,7,2,46.8,36,0,77,0,0,7,69,149.5,3,6,109,0,3,76.2,75.9,76.2,,82.5,58.2,75.9,,19,0,-11,2,14,18,0,0,2,19,0,77,69,4.06,4.5,-0.79,14
Ron Wiggins,125380,HB,JVILLE ST,1,17,6,1,41.1,37,0,90,0,1,6,63,144.1,2,4,196,1,4,29.8,61.2,74.8,,,63.0,60.5,60.2,37,0,15,1,10,24,0,0,1,18,0,90,63,3.71,5.3,1.5,13
Daijun Edwards,124021,HB,GEORGIA,1,16,3,2,51.9,40,0,77,0,0,3,80,83.3,3,4,173,0,4,75.5,67.7,76.5,,79.4,63.6,67.0,60.0,22,0,28,2,18,17,0,0,2,18,0,77,80,5.0,4.8,1.56,12
Sean Dollars,71332,HB,NEVADA,1,16,2,0,0.0,0,0,55,0,0,2,37,28.9,1,4,239,0,5,76.2,63.8,79.3,,65.2,52.7,66.3,55.6,14,0,0,0,19,24,0,0,0,16,2,55,37,2.31,3.4,0.0,8
Mitch Griffis,123386,QB,WAKE,1,16,0,0,0.0,0,0,12,0,0,0,5,0.0,0,2,339,2,3,19.6,53.7,76.9,71.2,,,41.8,60.0,8,0,0,0,0,33,52,12,0,4,2,64,29,1.81,4.0,,0
Kobe Lewis,77800,HB,FAU,1,16,3,0,0.0,0,0,80,0,0,3,47,55.1,2,3,165,0,9,75.5,65.6,77.1,,79.4,53.2,63.1,80.3,14,0,0,0,20,20,0,0,2,16,1,80,47,2.94,5.0,0.0,7
Mario Anderson Jr.,169699,HB,S CAROLINA,1,16,4,1,53.3,40,0,75,0,4,4,43,107.5,1,1,289,0,1,75.6,63.2,77.9,,11.7,68.9,63.8,68.2,40,0,40,4,30,23,0,0,4,20,0,75,43,2.69,4.7,1.33,15
Bucky Irving,144970,HB,OREGON,1,16,8,2,37.8,31,0,82,0,1,8,50,140.6,4,7,264,0,9,76.2,72.6,76.9,,71.8,62.3,76.6,51.4,16,0,28,4,27,23,0,0,4,20,1,82,50,3.13,5.1,1.04,7
Kevorian Barnes,145514,HB,UTSA,1,16,5,3,62.0,80,0,129,0,0,5,63,123.0,5,7,331,0,6,75.5,82.9,72.8,,74.9,58.2,80.1,58.0,44,0,0,0,3,19,0,0,0,16,2,129,63,3.94,8.1,0.0,10
Kiael Kelly,145634,QB,BALL ST,1,16,6,1,44.4,44,0,70,0,0,3,22,66.0,1,5,117,2,5,22.5,53.9,77.1,48.6,,,60.7,60.0,44,0,0,0,0,40,29,6,0,10,2,99,31,1.94,6.2,,2
Deion Hankins,97310,HB,UTEP,1,16,3,0,0.0,0,0,67,0,0,3,39,43.0,2,4,330,0,0,75.5,68.0,75.9,,84.8,63.9,64.9,60.0,14,0,3,1,3,20,0,0,1,17,0,67,39,2.44,4.2,1.0,16
Jahiem White,173192,HB,W VIRGINIA,1,16,7,3,55.5,81,0,146,0,0,7,77,210.5,5,5,343,0,8,75.5,83.5,74.9,,76.1,55.2,82.5,,32,0,0,0,10,16,0,0,0,16,0,146,77,4.81,9.1,0.0,8
Zion Webb,63555,QB,JVILLE ST,1,16,2,1,37.1,26,0,69,0,0,1,42,18.7,2,5,196,0,7,74.2,67.6,77.0,62.8,,,66.1,60.0,26,1,0,0,0,44,1,1,0,15,0,70,51,3.19,4.4,,5
Terion Stewart,130386,HB,BOWL GREEN,1,15,9,1,58.7,54,0,92,0,0,9,75,300.0,2,2,122,0,8,75.2,71.5,0.0,,48.4,58.2,71.3,60.0,54,1,0,0,2,17,0,0,0,15,1,92,75,5.0,6.1,0.0,7
Blake Corum,129574,HB,MICHIGAN,1,15,0,0,0.0,0,0,44,0,0,0,37,0.0,0,4,222,0,11,75.2,64.8,75.1,,28.8,62.3,66.1,59.6,9,1,3,2,12,17,0,0,2,17,3,44,37,2.47,2.9,0.25,4
Dontae Smith,77717,HB,GA TECH,1,15,2,1,42.3,33,0,78,0,1,2,66,73.3,2,5,176,0,9,75.6,84.3,75.1,,73.4,80.4,80.0,72.0,33,0,35,3,13,18,0,0,3,18,2,78,66,4.4,5.2,2.69,6
Omarion Hampton,162750,HB,N CAROLINA,1,15,8,2,48.6,70,0,144,0,1,8,95,356.2,3,7,245,0,5,75.2,83.6,74.5,,70.8,56.1,86.5,,54,0,-1,1,18,15,0,0,1,16,2,144,95,6.33,9.6,-0.06,10
Zak Wallace,104843,HB,ARK STATE,1,15,3,1,20.5,18,0,88,0,0,3,47,58.7,1,5,113,0,1,75.2,75.6,75.4,,27.7,64.3,79.0,51.4,18,0,4,1,15,26,0,0,1,16,1,88,47,3.13,5.9,0.27,14
KJ Jefferson,99129,QB,ARKANSAS,1,15,5,2,42.9,45,0,73,0,0,4,65,153.8,5,6,111,2,2,46.3,66.2,77.8,52.8,,60.0,75.8,60.0,25,0,0,0,0,44,32,2,0,13,1,105,92,6.13,7.0,,5
